Employee #,Last Name,First Name,Date,Time-in,Time-out,"Hours 
Worked",Week
10005,Romualdez,Alice,22-Dec-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,22-Dec-22,0:00,0:00,fixed,
10007,Farala,Martha,22-Dec-22,8:00,17:00,8.00,
10008,Martinez,Leila,22-Dec-22,8:10,17:00,7.83,
10009,San Jose,Allison ,22-Dec-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,22-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,22-Dec-22,8:00,17:00,8.00,
10012,De Leon,Selena ,22-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,22-Dec-22,8:00,17:00,8.00,
10014,Bautista,Mark ,22-Dec-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,22-Dec-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,22-Dec-22,8:00,17:00,8.00,
10017,Santos,Vella ,22-Dec-22,8:05,17:00,7.92,
10018,Del Rosario,Tomas,22-Dec-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,22-Dec-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,22-Dec-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,22-Dec-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,22-Dec-22,8:00,17:00,8.00,
10023,Ramos,Carol ,22-Dec-22,9:00,17:00,7.00,
10024,Maceda,Emelia ,22-Dec-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,22-Dec-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,23-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,23-Dec-22,0:00,0:00,fixed,
10003,San Jose,Brad ,23-Dec-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,23-Dec-22,0:00,0:00,fixed,
10005,Romualdez,Alice,23-Dec-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,23-Dec-22,0:00,0:00,fixed,
10007,Farala,Martha,23-Dec-22,8:00,17:00,8.00,
10008,Martinez,Leila,23-Dec-22,8:00,17:00,8.00,
10009,San Jose,Allison ,23-Dec-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,23-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,23-Dec-22,8:00,17:00,8.00,
10012,De Leon,Selena ,23-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,23-Dec-22,8:00,17:00,8.00,
10014,Bautista,Mark ,23-Dec-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,23-Dec-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,23-Dec-22,8:00,17:00,8.00,
10017,Santos,Vella ,23-Dec-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,23-Dec-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,23-Dec-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,23-Dec-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,23-Dec-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,23-Dec-22,8:00,17:00,8.00,
10023,Ramos,Carol ,23-Dec-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,23-Dec-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,23-Dec-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,26-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,26-Dec-22,0:00,0:00,fixed,
10003,San Jose,Brad ,26-Dec-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,26-Dec-22,0:00,0:00,fixed,
10005,Romualdez,Alice,26-Dec-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,26-Dec-22,0:00,0:00,fixed,
10007,Farala,Martha,26-Dec-22,8:00,17:00,8.00,
10008,Martinez,Leila,26-Dec-22,8:00,17:00,8.00,
10009,San Jose,Allison ,26-Dec-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,26-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,26-Dec-22,8:00,17:00,8.00,
10012,De Leon,Selena ,26-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,26-Dec-22,10:00,17:00,6.00,
10014,Bautista,Mark ,26-Dec-22,10:00,17:00,6.00,
10015,Lazaro,Darlene ,26-Dec-22,10:00,17:00,6.00,
10016,Delos Santos,Kolby ,26-Dec-22,10:00,17:00,6.00,
10017,Santos,Vella ,26-Dec-22,10:00,17:00,6.00,
10018,Del Rosario,Tomas,26-Dec-22,10:00,17:00,6.00,
10019,Tolentino,Jacklyn ,26-Dec-22,10:00,17:00,6.00,
10020,Gutierrez,Percival ,26-Dec-22,10:00,17:00,6.00,
10021,Manalaysay,Garfield ,26-Dec-22,10:00,17:00,6.00,
10022,Villegas,Lizeth ,26-Dec-22,10:00,17:00,6.00,
10023,Ramos,Carol ,26-Dec-22,10:00,17:00,6.00,
10024,Maceda,Emelia ,26-Dec-22,10:00,17:00,6.00,
10025,Aguilar,Delia ,26-Dec-22,10:00,17:00,6.00,
10001,Crisostomo,Jose,27-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,27-Dec-22,0:00,0:00,fixed,
10003,San Jose,Brad ,27-Dec-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,27-Dec-22,0:00,0:00,fixed,
10005,Romualdez,Alice,27-Dec-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,27-Dec-22,0:00,0:00,fixed,
10007,Farala,Martha,27-Dec-22,8:00,17:00,8.00,
10008,Martinez,Leila,27-Dec-22,8:00,17:00,8.00,
10009,San Jose,Allison ,27-Dec-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,27-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,27-Dec-22,8:00,17:00,8.00,
10012,De Leon,Selena ,27-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,27-Dec-22,8:00,17:00,8.00,
10014,Bautista,Mark ,27-Dec-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,27-Dec-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,27-Dec-22,8:00,17:00,8.00,
10017,Santos,Vella ,27-Dec-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,27-Dec-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,27-Dec-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,27-Dec-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,27-Dec-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,27-Dec-22,8:00,17:00,8.00,
10023,Ramos,Carol ,27-Dec-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,27-Dec-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,27-Dec-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,28-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,28-Dec-22,0:00,0:00,fixed,
10003,San Jose,Brad ,28-Dec-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,28-Dec-22,0:00,0:00,fixed,
10005,Romualdez,Alice,28-Dec-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,28-Dec-22,0:00,0:00,fixed,
10007,Farala,Martha,28-Dec-22,8:27,17:00,7.55,
10008,Martinez,Leila,28-Dec-22,8:01,17:00,7.98,
10009,San Jose,Allison ,28-Dec-22,8:05,17:00,7.92,
10010,Rosario,Cydney ,28-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,28-Dec-22,8:00,17:00,8.00,
10012,De Leon,Selena ,28-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,28-Dec-22,8:00,17:00,8.00,
10014,Bautista,Mark ,28-Dec-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,28-Dec-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,28-Dec-22,8:28,17:00,7.53,
10017,Santos,Vella ,28-Dec-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,28-Dec-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,28-Dec-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,28-Dec-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,28-Dec-22,8:11,17:00,7.82,
10022,Villegas,Lizeth ,28-Dec-22,8:00,17:00,8.00,
10023,Ramos,Carol ,28-Dec-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,28-Dec-22,8:21,17:00,7.65,
10025,Aguilar,Delia ,28-Dec-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,29-Dec-22,8:00,17:00,8.00,
10002,Mata,Christian,29-Dec-22,0:00,0:00,fixed,
10003,San Jose,Brad ,29-Dec-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,29-Dec-22,0:00,0:00,fixed,
10005,Romualdez,Alice,29-Dec-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,29-Dec-22,0:00,0:00,fixed,
10007,Farala,Martha,29-Dec-22,8:00,17:00,8.00,
10008,Martinez,Leila,29-Dec-22,8:00,17:00,8.00,
10009,San Jose,Allison ,29-Dec-22,8:00,17:00,8.00,
10010,Rosario,Cydney ,29-Dec-22,8:00,17:00,8.00,
10011,Lopez,Josie ,29-Dec-22,8:00,17:00,8.00,
10012,De Leon,Selena ,29-Dec-22,8:00,17:00,8.00,
10013,Romualdez,Fredrick ,29-Dec-22,8:00,17:00,8.00,
10014,Bautista,Mark ,29-Dec-22,8:00,17:00,8.00,
10015,Lazaro,Darlene ,29-Dec-22,8:00,17:00,8.00,
10016,Delos Santos,Kolby ,29-Dec-22,8:00,17:00,8.00,
10017,Santos,Vella ,29-Dec-22,8:00,17:00,8.00,
10018,Del Rosario,Tomas,29-Dec-22,8:00,17:00,8.00,
10019,Tolentino,Jacklyn ,29-Dec-22,8:00,17:00,8.00,
10020,Gutierrez,Percival ,29-Dec-22,8:00,17:00,8.00,
10021,Manalaysay,Garfield ,29-Dec-22,8:00,17:00,8.00,
10022,Villegas,Lizeth ,29-Dec-22,8:00,17:00,8.00,
10023,Ramos,Carol ,29-Dec-22,8:00,17:00,8.00,
10024,Maceda,Emelia ,29-Dec-22,8:00,17:00,8.00,
10025,Aguilar,Delia ,29-Dec-22,8:00,17:00,8.00,
10001,Crisostomo,Jose,30-Dec-22,0:00,0:00,fixed,
10002,Mata,Christian,30-Dec-22,0:00,0:00,fixed,
10003,San Jose,Brad ,30-Dec-22,0:00,0:00,fixed,
10004,Salcedo,Anthony,30-Dec-22,0:00,0:00,fixed,
10005,Romualdez,Alice,30-Dec-22,0:00,0:00,fixed,
10006,Atienza,Rosie ,30-Dec-22,0:00,0:00,fixed,
10007,Farala,Martha,30-Dec-22,0:00,0:00,fixed,
10008,Martinez,Leila,30-Dec-22,0:00,0:00,fixed,
10009,San Jose,Allison ,30-Dec-22,0:00,0:00,fixed,
10010,Rosario,Cydney ,30-Dec-22,0:00,0:00,fixed,
10011,Lopez,Josie ,30-Dec-22,0:00,0:00,fixed,
10012,De Leon,Selena ,30-Dec-22,0:00,0:00,0.00,
10013,Romualdez,Fredrick ,30-Dec-22,0:00,0:00,fixed,
10014,Bautista,Mark ,30-Dec-22,0:00,0:00,fixed,
10015,Lazaro,Darlene ,30-Dec-22,0:00,0:00,fixed,
10016,Delos Santos,Kolby ,30-Dec-22,0:00,0:00,fixed,
10017,Santos,Vella ,30-Dec-22,0:00,0:00,fixed,
10018,Del Rosario,Tomas,30-Dec-22,0:00,0:00,fixed,
10019,Tolentino,Jacklyn ,30-Dec-22,0:00,0:00,fixed,
10020,Gutierrez,Percival ,30-Dec-22,0:00,0:00,fixed,
10021,Manalaysay,Garfield ,30-Dec-22,0:00,0:00,fixed,
10022,Villegas,Lizeth ,30-Dec-22,0:00,0:00,fixed,
10023,Ramos,Carol ,30-Dec-22,0:00,0:00,fixed,
10024,Maceda,Emelia ,30-Dec-22,0:00,0:00,fixed,
10025,Aguilar,Delia ,30-Dec-22,0:00,0:00,fixed,
